132,Sami Miro Vintage,https://samimirovintage.com/,8,9,8,8,8,8.3,"Sami Miro Vintage is a POC and woman-owned small buisness specializing in sustainable upcycled clothing. They do not use animal products in their line, and minimize waste by operating and sourcing locally in Los Angeles.",https://samimirovintage.com/pages/about-smv,,,https://samimirovintage.com/pages/about-smv
133,Pact,https://wearpact.com/,8,9,7,8,,8.0,"Pact is a Fair Trade certified and Global Organic Textile Standard certified apparel brand. They use eco-friendly materials like organic cotton in their products, and they use wool. They host a donation program called ""Give Back Box"" that receives donated clothing to go to nonprofits that need them. Pact ships in minimal packaging and offers a Carbon neutral shipping option. ",https://ethicalfashionguide.com/brands/pact/ https://ethicalfashionguide.com/certification/fair-trade-certified/ https://ethicalfashionguide.com/certification/gots/ https://wearpact.com/earthsfavoritefiber ,,https://directory.goodonyou.eco/brand/pact,https://wearpact.com/campaign/givebackbox
134,Dear Survivor Jewelry,https://dear-survivor.com/,,8,8,8,9.5,8.4,"Dear Survivor is a small business dedicated to paying it forward to communities affected by sex trafficking. They donated over $20,000 to Generate Hope, an organization helping women rebuild their lives after trafficking. They use ethically sourced materials, and theiir leather and metal objects are made from scraps to give them a new life, and their items are ships in recyclable packaging. ",https://dear-survivor.com/blogs/journal/sustainability,,,https://www2.palomar.edu/impactmagazine/2019/06/06/dear-survivor-fashion-generating-hope/ https://theemergingdesigner.com/articles/emerging-designer-spotlight-dear-survivor
135,Cerer,shopcerer.com,,9,,5,,7.0,"Cerer is a small clothing brand focused on sustainability. They are a 1% for the Planet member, and ships in recycled, zero-waste packaging. They do not disclose if their workers are treated fairly and if they are paid a living wage.  ",https://directories.onepercentfortheplanet.org/business-members/cerer,,,
136,Factory Direct Craft,https://factorydirectcraft.com/,,,,,,5.0,"Factory Direct Craft lacks transparency about how their employees are treated and paid, where they source their products from, their sustainability measures or their social involvement. ",,,,
137,Alter Eco,https://www.alterecofoods.com/,,9.5,7.0,9.2,9.0,8.7,"Alter Eco is an organic chocolatier listed as a brand using ethically sourced cocoa by Slave Free Chocolate, scores an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable, and are BCorp certified. They do not use palm oil in their products, and they use compostable packaging. They do use grass-fed milk in their products, but so sell some plant-based items. Their 2019 Sustainability Report is publicly available on their website. ",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.aco.net.au/Pages/Search/ClientDetails.aspx?id=64556387-5a82-48d4-8ddf-cf44660fa121 https://www.alterecofoods.com/pages/eliminate-waste https://www.alterecofoods.com/pages/regenerate-the-earth ,https://www.orangutans.com.au/wp-content/uploads/2020/05/BOSA-Palm-Oil-Free-CSPO-List-05_05_2020.pdf https://www.alterecofoods.com/pages/faq ,http://www.slavefreechocolate.org/ethical-chocolate-companies https://fairtradeanz.org/for-consumers/products/chocolate https://www.alterecofoods.com/pages/invest-in-farmers ,https://www.bcorporation.net/community/alter-eco
138,Endangered Species,https://www.chocolatebar.com/,,9.0,9.0,9.0,,9.0,"Endangered Species chocolate scores an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable. They donate 10% of profits to animals, habitat and humanity, and are NonGMO Project Verified. Their 2019 Impact Report is transparent and available publicly on their website where they share information about the conservation projects they partner with. They do not use palm oil. Endangered Species was listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate. Most of their chocolate is labeled certified vegan.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.chocolatebar.com/certifications/ https://www.fairtradeamerica.org/why-fairtrade/global-impact/impact-stories/endangered-species-cocoa/ https://www.chocolatebar.com/impact-reports/ ,https://www.chocolatebar.com/faqs/ https://www.confectionerynews.com/Article/2020/01/15/Endangered-Species-Chocolate-taps-into-oat-milk-trend-in-latest-product-line ,http://www.slavefreechocolate.org/ethical-chocolate-companies https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard ,
139,Tony's Chocolonely,https://tonyschocolonely.com/us/en,,7.9,6,9.4,9,8.1,"Tony's Chocolonely is listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate, and has a business model that prioritizes 0% profit in favor of using their revenue for greater impact in the field of slave-free chocolate. Their packaging is recyclable, and they offset their Carbon footprint through the JustDiggit project. Does use dairy in their chocolate.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://tonyschocolonely.com/nl/en/other-stuff/frequently-asked-questions https://justdiggit.org/movement-brands/ ,,http://www.slavefreechocolate.org/ethical-chocolate-companies https://www.confectionerynews.com/Article/2019/11/22/Tony-s-Chocolonely-records-0-profit-and-100-impact-latest-results-show https://www.independent.co.uk/life-style/food-and-drink/tonys-chocolonely-chocolate-brand-plans-end-slavery-netherlands-teun-van-de-keuken-a8874801.html  https://tonyschocolonely.com/nl/en/annual-fair-reports/annual-fair-report-2018-2019 ,https://www.confectionerynews.com/Article/2019/11/22/Tony-s-Chocolonely-records-0-profit-and-100-impact-latest-results-show https://tonyschocolonely.com/us/en/our-mission/tonys-impact
140,UNREAL,https://getunreal.com/,,8.0,7.0,8.0,6,7.3,UnReal is a NonGMO Project certified chocolate and candy brand. They use FairTrade ingredients and sell mostly vegan products.,https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=180,,https://www.fairtradecertified.org/shopping-guides/fair-trade-chocolate,
141,Justin's,http://www.justins.com/,,8.5,8.0,8.0,,8.2,"Justin's is Rainforest Alliance certified and Non GMO Project certified. They partner with the Xerces Society and People & Pollinators Action Network to support pollinator conservation. They are transparent with their palm oil sourcing practices on their website and uses either 100% Organic sustainable palm oil or RSPO certified palm oil. They use wind power in their manufacturing practices. Their peanut butter cups are FairTrade certified, but it is unclear if this is true for all of their products.",https://www.rainforest-alliance.org/find-certified/justins https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=10643 http://www.justins.com/values/sustainability-initiatives ,http://www.justins.com/values/sustainability-initiatives,https://www.worldvision.ca/no-child-for-sale/resources/fair-trade-chocolate-guide,http://www.justins.com/values/giving-back
142,Divine,https://shop.divinechocolateusa.com/,,8.0,7.0,8.0,9.0,8.0,"Divine is a chocolatier committed to empowering women in Ghana and listed as using ethically sourced cocoa by Slave Free Chocolate, and score an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable. They are Non GMO Project certified, and do not use palm oil. ",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=2634  https://thegoodshoppingguide.com/divine-chocolate-review/ ,https://thegoodshoppingguide.com/divine-chocolate-review/,http://www.slavefreechocolate.org/ethical-chocolate-companies https://fairtradeanz.org/for-consumers/products/chocolate  https://thegoodshoppingguide.com/divine-chocolate-review/ ,https://www.divinechocolate.com/us/empowering-women
143,Equal Exchange,https://shop.equalexchange.coop/,,8.0,,8.0,,8.0,"Equal Exchange is a worker-owned cooperative that They are listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate, and score an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard,,http://www.slavefreechocolate.org/ethical-chocolate-companies https://equalexchange.coop/worker-owned ,
144,Theo Chocolate,https://theochocolate.com/,,9.0,7.0,9.0,8.0,8.3,"They are listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate, and score an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable. Their website transparently shows their 2019 Impact Report, and they are certified Organic and Fair For Life. They give their farmers a stable price to circumvent the volatility of the cocoa market, incentivising farmers to maintain a quality crop and support their families every year. They use dairy in their products, but offer vegan varieties.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=455 https://www.qai-inc.com/search-products/listing-detail.php?cust_id=211231 https://theochocolate.com/certifications ,,http://www.slavefreechocolate.org/ethical-chocolate-companies https://theochocolate.com/certifications https://theochocolate.com/impact-report https://theochocolate.com/mission-values ,https://theochocolate.com/impact-report
145,Ocho,https://www.ochocandy.com/,,8.0,9.0,7.0,,8.0,"Ocho is a FairTrade Certified, Organic, Certified Vegan, and certified CCOF chocolate company. ",https://www.ccof.org/members/ocho-candy-inc-16 https://www.fairtradecertified.org/search/fair-trade-products?product_type=All&name=ocho ,https://vegan.org/companies-using-our-logo/,,
146,Lake Champlain,https://www.lakechamplainchocolates.com/,,8.0,,8.0,8.0,8.0,Lake Champlain chocolates are FairTrade certified and BCorp certified.,https://www.lakechamplainchocolates.com/fair-trade-chocolate https://www.fairtradecertified.org/search/fair-trade-products?product_type=All&name=lake+champlain ,,http://www.bcorporation.net/community/lake-champlain-chocolates,http://www.bcorporation.net/community/lake-champlain-chocolates
147,TCHO,https://tcho.com/,,7.0,,7.0,,7.0,"Tcho is listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate, and uses a portion of FairTrade ingredients.",https://www.fairtradecertified.org/search/fair-trade-products?product_type=All&name=tcho,,http://www.slavefreechocolate.org/ethical-chocolate-companies https://www.fairtradecertified.org/shopping-guides/fair-trade-chocolate ,
